num_stage,stage_time,dis_fraction,dist_to_water,truck_consumption,water_per_stage,prop_per_stage,dist_to_sand,dist_to_fuel,mob_distance,sand_footprint
104,114,0.9051230951691479,153,23,672895,97,179,54,20,0.24230637235174857
46,234,0.8164428893870329,123,18,550530,39,12,89,387,0.0716049784979424
66,111,0.8546026042077991,151,21,807890,22,46,126,368,0.4833873647773128
62,156,0.5750045437392111,192,11,213041,83,155,128,246,0.3195077281581823
114,166,0.31586298978757843,52,16,742731,32,0,67,57,0.03189312697908059
45,200,0.7489619640235002,184,16,440556,68,147,107,469,0.1041476435641907
100,79,0.42567172875537485,64,20,947430,78,118,169,361,0.3101963340498311
121,145,0.8067226244664057,81,21,911673,18,20,146,442,0.12578264867085137
99,146,0.603136652575379,45,10,287293,68,58,122,193,0.1257897538187282
112,174,0.5688367484118461,110,19,728104,88,157,173,252,0.1552621766025276
129,151,0.40535197154720237,118,15,340210,72,64,126,349,0.4551071580717274
147,104,0.8033219874956579,52,19,166974,79,88,24,157,0.2770334050810445
70,141,0.3571277613204491,56,16,158228,20,128,31,110,0.11706135379733174
82,160,0.984990801828763,100,12,624783,41,67,71,280,0.4714658986318527
36,219,0.42834759087900065,68,15,969214,45,37,192,279,0.4204550833619052
54,80,0.5539756564623742,90,12,182133,56,109,39,390,0.4465912297744437
131,145,0.8646083250452921,182,21,407397,84,83,120,125,0.21708093811078522
66,112,0.9491626099009286,24,15,754571,28,113,18,463,0.003601946795153521
54,202,0.7944255815876728,66,24,406061,97,30,8,19,0.32899722518263524
63,130,0.49815450237441905,161,16,714339,53,118,15,10,0.2875826249691429
85,229,0.2663992838390842,150,20,825359,69,53,148,137,0.481554803485971
34,237,0.9267510843580501,99,24,845750,99,1,136,260,0.033367716863447805
131,239,0.7414074649060401,186,12,901707,65,182,119,390,0.23313601045275822
85,140,0.24774008599485642,94,17,166082,26,51,110,150,0.18547732811755696
51,202,0.5897311808983154,73,19,466141,98,34,168,105,0.0629199876869439
123,235,0.7953020465700292,145,15,281841,23,67,96,292,0.28890909149228555
143,72,0.7919549744380442,167,15,715086,15,118,104,80,0.347399075864265
84,112,0.9299169275398543,166,16,199441,35,121,150,166,0.0868834632637474
121,63,0.272359622683096,137,17,801740,71,74,3,6,0.10758654873001261
56,93,0.03969945380228923,195,17,214929,87,67,69,79,0.02428827126679084
131,70,0.1753473342204176,143,13,616166,39,181,49,344,0.21555919233467663
109,90,0.4654545933873373,98,21,135348,98,50,190,280,0.10559800169697586
126,165,0.08057013753273712,183,17,618871,32,77,76,93,0.2609126971534023
138,215,0.02901822050143743,34,12,906527,29,186,165,142,0.351364883895569
81,232,0.20020310889363147,123,12,354491,56,160,104,142,0.18132906336431603
75,197,0.29679024198554993,136,17,242120,24,50,163,415,0.41615915594521496
44,112,0.8245503388329777,140,18,858311,36,2,193,35,0.43621466602826225
94,96,0.5712584739184913,57,14,224250,61,148,22,253,0.3219541769072366
128,87,0.9554422677683523,109,23,697397,58,87,68,339,0.24904162851262918
137,61,0.8560848260399634,165,17,683545,75,27,179,79,0.25830598474516214
35,236,0.2467085321835384,6,17,344643,35,167,44,439,0.1752222736481605
36,67,0.47899778073888577,120,13,592603,86,85,171,330,0.19518679013941914
86,107,0.553286679636749,136,21,107522,74,70,67,56,0.0833158793388667
69,120,0.3071191193622933,117,16,242139,61,53,123,160,0.2913520127877409
108,116,0.5533343977049394,35,14,474305,88,72,18,352,0.110204894928352
100,208,0.8230927472706077,47,17,353790,90,198,0,81,0.37461083598627437
136,173,0.7471944156601826,71,11,351447,44,18,175,366,0.4151622930181308
86,146,0.338410683191978,42,18,531099,86,6,142,124,0.0553511262463976
139,133,0.4167041838983452,69,13,836218,11,152,166,239,0.1692935819403517
69,151,0.8101263167569008,15,20,183919,60,186,6,325,0.43109717299697914
106,223,0.8863300297612953,94,19,923200,55,185,66,229,0.0636848517734051
104,225,0.2787817699168499,76,20,356996,50,107,146,107,0.19420659704876586
55,116,0.13694998365847666,36,10,294196,88,173,149,5,0.1062451016689282
91,80,0.5500258947201435,32,11,814053,30,116,172,176,0.2676266679742946
65,146,0.3212932509291372,64,19,371136,31,156,193,173,0.3537545639444925
42,221,0.9758057931113238,195,22,419850,26,98,47,211,0.1829896495909999
58,130,0.5471876605071321,34,19,824246,35,0,69,454,0.44358054049707396
38,206,0.8700184047943302,126,19,982033,96,166,137,365,0.027090461364768725
45,233,0.45826268864652975,179,15,752008,50,158,8,276,0.45816881849658836
62,181,0.5791249280298191,62,21,240241,48,50,125,243,0.1488751380096936
120,234,0.784199719736518,59,16,314669,51,143,153,1,0.018110797206905227
53,213,0.7660258615842477,110,24,406616,46,145,62,401,0.49236552868193256
119,162,0.6604304737025548,20,21,198414,64,69,157,7,0.38384279257223375
61,176,0.2949805210214901,104,16,429297,73,155,10,94,0.2507306189876482
131,232,0.5906903968616923,75,13,442177,36,79,152,379,0.2283010410232602
122,87,0.9469936859456326,121,16,112373,83,172,21,289,0.21464622368891267
41,232,0.48465640282862954,190,23,699364,90,30,70,445,0.49234477826537987
53,102,0.9506434387299428,19,15,694556,31,158,3,305,0.49668572276042916
99,76,0.4984506617714909,0,24,164022,75,73,188,142,0.4601265355153592
102,167,0.46176629872193686,11,22,335973,55,153,49,11,0.3446850793092238
72,187,0.8552294784839233,2,15,295186,35,147,11,166,0.09057903766260561
121,91,0.5523780280023806,142,10,662116,80,86,56,430,0.13093383733389258
31,215,0.3108402389125752,95,23,101217,45,84,24,187,0.3398088466882684
83,209,0.805962877094176,154,13,269620,39,98,105,103,0.1836476664855201
97,177,0.6106047880084953,101,16,485368,72,103,109,13,0.48085730098364343
53,66,0.012590366414063303,130,16,996233,74,171,116,187,0.32536808502597164
132,119,0.24545821719992067,15,17,781867,13,75,9,134,0.18337714046751796
60,105,0.31285040225036753,120,22,927559,96,181,120,413,0.4127063521774758
122,76,0.737191288839047,96,16,567763,87,148,189,8,0.44631607259079104
78,151,0.8700010440099716,7,12,225469,23,86,55,436,0.26510847154295075
59,74,0.028357942015151516,65,13,266666,52,53,96,372,0.06838785334276887
118,210,0.21511491663935678,146,19,109674,14,128,116,258,0.029144123152764434
131,146,0.5428658360320752,175,13,409889,85,65,199,75,0.14417611060704738
91,211,0.7377127783673559,14,19,375805,29,147,29,407,0.07877366902742583
95,73,0.4620834849883314,190,17,505254,57,41,179,38,0.47026719741669143
66,199,0.14163357854306258,153,16,276622,41,135,130,136,0.28844546093501644
112,163,0.9650881777409478,94,18,109793,42,45,3,418,0.2303663044178615
35,80,0.7935500742612419,79,13,839461,25,108,11,33,0.0700130616228779
135,177,0.20431708573945917,0,11,445638,85,18,93,77,0.05849453632943269
145,94,0.2569466073504253,14,13,751298,40,29,84,363,0.0053370289844159036
139,198,0.8556350214203085,194,15,842431,33,130,9,107,0.04293886236528366
71,113,0.644925299347403,94,21,241812,11,110,120,388,0.20028716778248168
78,88,0.9611877970708435,149,13,485912,43,75,72,135,0.2725862668878065
58,223,0.5978367918139644,20,23,883050,16,150,99,276,0.0966282582838402
60,171,0.9744487722856645,39,20,279142,42,109,141,225,0.15817822373053342
86,82,0.13031720422429194,132,12,263603,57,171,89,267,0.21936052477057222
98,178,0.8281154415774008,124,22,865481,30,79,57,209,0.21292544411022118
54,162,0.6853900248876954,43,17,994145,55,39,177,278,0.28662287556315164
42,60,0.6365732658558959,120,11,900180,76,98,149,483,0.2973513237315999
106,224,0.6766424128204116,23,18,890062,47,23,48,155,0.07388567953156477
48,182,0.0773674255286021,55,14,902374,91,149,7,402,0.2072735415280375
63,211,0.9759769028749049,76,13,518610,97,177,114,172,0.4728417459410676
48,144,0.30144066910562783,50,11,800148,78,102,7,463,0.17454754486918184
130,238,0.4057818292810893,76,18,990764,18,54,115,387,0.39446256367386906
146,147,0.5344852117209294,71,17,557773,30,69,28,48,0.4547163892709603
53,92,0.7725513853636,199,23,359650,49,100,94,413,0.1703721033974676
85,99,0.19287967141702866,31,17,195259,65,148,122,466,0.06584468218891903
57,219,0.08766829780835195,190,13,891628,62,76,158,186,0.10050524584178622
45,134,0.30759675324835545,184,22,700966,84,148,9,421,0.3990222434259518
141,177,0.30349743016401176,31,14,459330,70,171,124,414,0.39939489774718456
95,208,0.696026685163104,139,13,533526,74,6,48,389,0.07414296887607469
77,169,0.5482931324511591,175,19,435550,74,175,17,313,0.2576585217539922
142,167,0.8750665957149721,47,14,860633,11,177,193,387,0.47046732299098026
143,145,0.4859841350941858,131,18,607367,24,55,75,55,0.3233999696353127
94,67,0.50554711371703,95,23,823252,61,67,19,92,0.08373138580269762
138,211,0.381510056456139,52,11,599869,22,10,26,230,0.2739082695510411
44,216,0.4260279044498564,167,21,710079,20,62,156,425,0.14777839019850336
48,90,0.1315232747366094,89,15,367792,40,142,29,162,0.2918983396171443
92,151,0.15757521427517562,118,11,266446,61,36,134,61,0.32037033592908354
89,160,0.9264220550524884,143,24,565756,50,141,96,458,0.23321492652524906
69,216,0.5631391653298872,112,11,280075,94,104,13,232,0.07415902765703092
144,162,0.13375951580050693,107,19,518945,11,129,6,159,0.27810248821571293
70,81,0.7087760845785692,28,12,465653,53,160,73,103,0.2232400870946279
148,118,0.15742108058747062,153,14,328469,57,34,140,89,0.05398738346166032
118,160,0.19167595492050693,197,10,676692,57,142,194,286,0.054616940979287265
137,113,0.9966206125736699,104,23,299653,89,165,120,163,0.3424617683844823
79,127,0.7479550397073833,81,10,413994,56,171,158,333,0.21835817484923759
88,161,0.9284183669386785,14,16,347254,77,83,85,372,0.0211399493697485
82,126,0.07100669393491121,161,17,254648,57,156,126,177,0.39754500310096635
53,91,0.6957495871509758,5,11,355339,18,85,138,311,0.09420159238342918
130,108,0.044328678210699635,52,15,342797,95,36,174,449,0.26153201828206446
62,205,0.4026286377305953,106,17,872870,13,174,50,410,0.4352427826245552
60,198,0.8612682567271899,39,22,659152,61,175,36,435,0.13773046203759037
79,106,0.611760340110175,51,16,484713,16,192,177,366,0.3234518992355801
79,190,0.4130131270949352,36,18,691835,75,13,41,142,0.45029703133849563
102,219,0.45421268673701565,53,24,523413,12,140,5,1,0.3578918207876907
30,151,0.4711109185726028,79,17,140558,74,100,45,12,0.0871622581402629
87,138,0.059968014265270764,135,13,863198,52,95,185,45,0.4512840880091857
65,215,0.9880427636070911,137,24,190720,24,114,64,298,0.49041723447267116
58,130,0.7547155502333971,147,23,338521,54,190,76,315,0.03872699862116308
148,203,0.9429400803401521,169,18,826196,98,129,101,261,0.3003574368625432
104,67,0.4474986184089794,145,15,710621,74,195,191,458,0.294132456576188
57,98,0.35339860295543146,45,22,623863,88,117,183,155,0.3288629013052189
120,93,0.26878295442995637,161,14,388958,74,156,185,357,0.4292785046146294
59,124,0.7082156543744902,30,21,788989,84,120,30,48,0.019657435646634802
141,80,0.028441638613159625,43,24,285999,73,84,0,285,0.04289627882320718
140,202,0.6063600470821222,110,18,434392,65,148,129,371,0.13176341146000858
144,123,0.5796660627106093,104,22,353770,62,29,135,178,0.3939671291518308
108,98,0.6806718558958444,102,10,354812,53,99,144,413,0.44243626658633
122,152,0.39566593599812505,61,17,795068,92,145,61,80,0.16509869771968771
90,204,0.717361527771827,9,16,750222,90,147,176,191,0.04357792603377891
100,139,0.7921099700836611,97,24,846358,53,11,63,346,0.19949904955845615
83,135,0.5964242324679784,70,12,287601,18,197,62,199,0.11928450282609437
81,162,0.7612282607125669,159,23,822995,55,109,2,481,0.07249975825740052
132,116,0.1992021766083213,82,15,518820,61,160,122,90,0.3119421119175276
110,218,0.5512215990179992,53,22,972931,99,144,61,3,0.12380653440479533
53,137,0.04299739920653223,163,13,423891,32,20,183,3,0.42291339054076865
49,97,0.12059249333149213,85,17,710364,11,24,179,403,0.1085553979887523
142,179,0.6891411538430384,65,20,737773,94,138,130,478,0.4607411526892286
99,116,0.25342111842974346,133,20,434155,56,94,20,495,0.33040562319686995
104,207,0.8734996518153763,58,20,522816,16,126,68,240,0.059408308597190596
112,132,0.07680764757532965,65,11,556633,99,104,142,21,0.14589074195193835
71,174,0.3617801585585946,190,24,810842,55,180,173,122,0.3506751186457063
138,89,0.5423312483973558,52,22,943391,21,25,193,463,0.4599304611608188
137,201,0.5298333691020528,4,22,567370,65,6,175,369,0.0368104728689328
76,169,0.13086948664062203,67,20,612651,84,126,145,204,0.225504822799588
99,193,0.5705327947505842,46,17,434001,77,101,7,484,0.2788122771603864
96,148,0.5687621357415513,93,24,324934,17,160,117,461,0.16587822518632817
100,67,0.6476447637095852,143,17,767668,11,128,152,357,0.4302782133822951
52,115,0.4133652335757311,58,10,522320,78,102,9,299,0.16014953151446043
44,180,0.6432530972511463,95,16,355660,74,13,42,340,0.24331779234738748
82,76,0.451267021767772,30,16,303167,29,145,165,59,0.32978795966654767
85,186,0.9617203307749381,74,17,620106,95,148,78,431,0.4893875666820646
32,149,0.5982943650569127,146,10,296645,86,17,143,18,0.2570866163751836
98,128,0.03869537262823719,159,23,717350,91,172,42,140,0.373661075930079
95,233,0.6566879538161696,50,13,401809,73,139,156,357,0.18887157949373623
43,125,0.8019152442568824,118,15,508022,47,175,142,159,0.09454876985144006
78,234,0.1717384882233468,183,13,205456,47,81,133,185,0.06521964117430329
110,185,0.8843903318251635,184,23,639169,14,35,39,399,0.1825734835654454
36,164,0.47702919306601155,188,15,146976,48,147,40,222,0.17097626295795282
79,215,0.9246872214670749,58,11,447401,42,75,28,251,0.08743759320022287
132,219,0.49079858286480893,132,21,136264,30,145,45,221,0.4376067330150574
116,162,0.5777158813956801,125,10,788450,61,183,127,494,0.01300225717734077
147,110,0.8093068044703203,32,18,101926,70,21,151,178,0.0008813331483888409
117,187,0.7419105462244007,84,14,777904,60,88,83,123,0.1734759095241416
63,72,0.19126508078325255,43,16,762773,82,142,48,481,0.16189614090137738
126,126,0.5718880290454529,191,21,390421,16,11,44,305,0.49678743147167015
47,236,0.626580933218215,152,10,276065,13,192,134,124,0.01027461962790549
114,180,0.46811111421348217,55,20,474888,12,67,150,400,0.40334525638686175
71,90,0.1769693292343386,156,17,668449,88,129,110,207,0.3823566748114424
138,130,0.3002154121540186,22,21,344822,38,154,108,452,0.4421931797369236
101,169,0.49093292618082507,70,23,248805,37,152,126,50,0.21705411806148683
132,67,0.6465363500675976,139,21,154508,78,186,119,216,0.22715476579519994
122,135,0.3739969821084548,80,23,998311,88,68,72,68,0.46402890549440934
66,156,0.4563073096462822,81,12,501899,97,65,173,375,0.4257543109852378
83,142,0.17358433388488492,120,11,861205,37,104,178,329,0.050112929723104216
118,196,0.6464640475298264,56,17,327370,66,38,82,411,0.07354498241505242
98,65,0.3639106565804029,49,10,227208,23,117,174,477,0.44411972577529857
143,60,0.39539652402931025,138,22,912851,72,190,86,154,0.49033520937831904
125,166,0.7189828756207444,185,11,454026,44,126,85,480,0.13326404243133283
62,206,0.5902573478430548,166,23,350680,26,119,107,79,0.40249728975791293
121,189,0.5001691814482206,180,14,468088,58,80,29,97,0.29589727725035997
46,68,0.062326907251888164,143,14,447373,68,24,66,327,0.02944047761340962
125,181,0.24296110822208128,0,20,431315,77,9,169,353,0.28008537302582354
78,151,0.372675320150998,114,17,342015,72,3,35,223,0.1764299471285567
55,100,0.7530791818683014,126,21,915020,60,175,175,36,0.4431320133863365
120,145,0.9414848116387439,86,24,885124,42,104,19,81,0.21633093565035671
94,69,0.06169062793487068,150,22,804928,69,61,143,237,0.26400305457131706
141,200,0.8530974077236726,23,22,459321,45,13,21,158,0.4532476862783693
40,106,0.7637507564325392,163,21,904682,17,156,141,187,0.45079326299682454
51,219,0.8088138086011146,61,18,499959,94,130,159,97,0.36331434525773826
103,220,0.524096259234796,115,22,316586,21,86,132,392,0.0007074443042807688
142,82,0.5635814776650111,14,11,972683,72,134,130,46,0.30434420387394207
145,106,0.2632477098048207,116,17,893690,12,55,44,17,0.46280475939222054
103,121,0.17878588438814025,15,15,530834,71,35,72,346,0.07436252732699361
50,158,0.05044671210522589,145,10,957587,64,153,51,330,0.38714314334096017
144,160,0.922652609188755,22,19,901209,97,20,20,146,0.38987487471824633
137,105,0.021161888376753146,109,22,708066,75,190,12,110,0.40216725788560886
94,199,0.6611523033122818,173,16,590796,19,49,178,318,0.4530951590462356
142,61,0.6444935016234362,197,15,395248,81,195,76,499,0.362224466541732
97,208,0.3720039605487192,48,13,253366,42,152,76,110,0.023619211904296056
77,206,0.3348542140678865,26,11,196192,87,122,176,186,0.18941158276508774
48,165,0.01633378599894464,89,10,706505,26,33,15,210,0.2065291327007362
36,226,0.21546836266370772,168,24,229448,68,35,5,303,0.1178129142662207
55,98,0.5392872057661432,199,16,839679,89,81,193,480,0.4101836715651514
84,234,0.3498593138015518,129,14,324420,56,162,114,26,0.2909743461668716
66,199,0.43394700271484343,121,11,897836,76,117,43,153,0.2559267041598352
92,106,0.16324688331647308,102,22,135270,27,111,194,181,0.13813784493435738
139,216,0.7452865133296211,133,16,624597,69,41,24,232,0.2978970368414214
109,239,0.23478870534025842,82,12,119869,61,74,192,475,0.31827977330315677
52,220,0.21339818117154907,38,11,896901,54,187,103,389,0.3882865544936859
61,206,0.9189149366238838,48,11,300629,82,167,66,208,0.13430226501885745
143,223,0.9090513408562015,165,14,820296,12,4,119,178,0.11871630256050125
124,159,0.7101089393286476,141,10,232385,93,82,44,419,0.02306088675408391
121,222,0.6514842803329051,110,20,144413,39,44,15,265,0.2636468017950232
45,148,0.9275675142364366,92,18,634190,25,31,27,169,0.030041166055549462
37,184,0.08058154815042462,59,10,264363,29,199,168,421,0.12984172653973075
123,113,0.49071455917834794,197,13,357730,50,23,187,354,0.2428403313669556
133,203,0.10116477016339409,165,18,623165,70,18,182,16,0.2574566848518417
